,id,label,text
285,religion-84152,religion,"From: rwd4f@poe.acc.Virginia.EDU (Rob Dobson)
Subject: Re: That Kill by Sword, Must be Killed by Sword
Organization: University of Virginia
Lines: 18

In article <sandvik-190493201048@sandvik-kent.apple.com> sandvik@newton.apple.com (Kent Sandvik) writes:
>
>So are you happy now when 70+ people, including innocent kids,
>died today?

No, and Im especially unhappy that these 70+ people died in an assault
on private property with government armored vehicles.

I am also unhappy (or actually, very suspicious) that the FBI was dismissing
out of hand any chances that they might have accidentally set the blaze 
themselves. I mean, I guess we are just supposed to believe that
ramming modified tanks into the walls of a building and injecting
toxic gases into the building are just routine procedures, no WAY
anything could go wrong.


--
Legalize Freedom
"
286,religion-83847,religion,"From: sandvik@newton.apple.com (Kent Sandvik)
Subject: Re: O.T.O clarification
Organization: Cookamunga Tourist Bureau
Lines: 19

In article <79895@cup.portal.com>, Thyagi@cup.portal.com (Thyagi Morgoth
NagaSiva) wrote:
> They are considered different and largely unrelated by a number of
> sources.  I've seen documentation which links them through the figure
> of H. Spencer Lewis.  Lewis was apparently involved with Reuss, who
> was the O.H.O. of Ordo Templi Orientis for many years.  Apparently it
> is also true that Lewis had a charter to form an O.T.O. body and then
> created A.M.O.R.C. (as a subsidiary?  an interesting question).

If anyone is interested in the history of AMORC, I do think Spencer
Lewis published books about the beginning and his mission. The 
Alexandria bookstore (that's the name of the book store operated 
by AMORC) should have a selection that should provide the interested
reader more insight). 

Cheers,
Kent
---
sandvik@newton.apple.com. ALink: KSAND -- Private activities on the net.
"
287,motorcycles-103140,motorcycles,"From: coburnn@spot.Colorado.EDU (Nicholas S. Coburn)
Subject: Identify this bike for me
Nntp-Posting-Host: spot.colorado.edu
Organization: University of Colorado, Boulder
Distribution: usa
Lines: 24

OK,

    I saw a bike today and I want to know what it is.  Lets begin
by saying that its whole rear end was definately Hawk 650.  Additionally,
it had a CBR900RR style tank, full fairing, and only a tach.  Now, at
first I thought it was an 'RC31' (a Hawk modified by Two Brothers Racing),
but I did not think that they made this huge tank for it.  Additionally,
the gauges were certainly not from a Hawk.  They looked much more like 
900RR gauges.  Overall, the bike looked like a 900RR except for the
rear single-sided swingarm and wheel (there were straight from the Hawk)

So, what did I see?

(PS, for any of you Boulder DoDers, I saw it parked at the Engineering
center today. It is white with light green stripes.)


________________________________________________________________________
Nick Coburn                     DoD#6425                      AMA#679817
                  '88CBR1000              '89CBR600
                       coburnn@spot.colorado.edu
________________________________________________________________________


"
288,motorcycles-104796,motorcycles,"From: mjs@sys.uea.ac.uk (Mike Sixsmith)
Subject: Re: Looking for Women's Motorcycle Helmet
Organization: University of East Anglia
Distribution: ba
Lines: 19

lisa@alex.com (Lisa Rowlands) writes:

>Hi Janice

>I don't know if I'm being unduly cautious, but I wouldn't buy a used helmet, not for normal road use anyway. You never really know what's happened to them in their past life !

>Have fun,

>Lisa Rowlands

I'll second that!! I saw a list somewhere of all the stuff that it was 
unwise to buy secondhand - stuff like parachutes, toilet paper, condoms
and motorcycle helmets...

Seriously though, why take the risk? You are extremely unlikely to get
a good-fitting secondhand helmet, cos life just doesn't work like that!
And as Lisa says, you never know where it's been before...


"
289,motorcycles-104413,motorcycles,"From: rbemben@timewarp.prime.com (Rich Bemben)
Subject: Re: Riceburner Respect
Expires: 15 May 93 05:00:00 GMT
Organization: Computervision Corp., Bedford, Ma.
Lines: 19

In article <1993Apr9.172953.12408@cbnewsm.cb.att.com> shz@mare.att.com (Keeper of the 'Tude) writes:
>The rider (pilot?) of practically every riceburner I've passed recently
>has waved to me and I'm wondering if it will last.  Could they simply be 
>overexuberant that their 'burners have been removed from winter moth-balls 
>and the novelty will soon dissipate?  Perhaps the gray beard that sprouted
>since the last rice season makes them think I'm a friendly old fart that
>deserves a wave...

Maybe...then again did you get rid of that H/D of yorn and buy a rice rocket 
of your own?  That would certainly explain the friendliness...unless you 
maybe had a piece of toilet paper stuck on the bottom of your boot...8-).

Rich


Rich Bemben - DoD #0044                     rbemben@timewarp.prime.com
1977 750 Triumph Bonneville                 (617) 275-1800 x 4173
""Fear not the evil men do in the name of evil, but heaven protect
 us from the evil men do in the name of good""
"
290,motorcycles-104791,motorcycles,"From: tcora@pica.army.mil (Tom Coradeschi)
Subject: Re: More MOA stuff --- like the RA
Organization: Elect Armts Div, US Army Armt RDE Ctr, Picatinny Arsenal, NJ
Lines: 20
Nntp-Posting-Host: b329-gator-3.pica.army.mil

In article <C5p26B.A3x@world.std.com>, artc@world.std.com (Art Campbell)
wrote:
> 
> OK -- so we've got a hotly contested BMWOA election and some inept 
> leadership.
> 
> My question is the history of the BMW organization that lead to the
> formation of the BMWRA. Was there something going on in the OA years
> ago that precipitated the formation of two competing owner's groups?

Yep. Both were started (nominally) simultaneously. Splitsville from the
start (ie, if my sources are correct, one guy was involved in the start of
both groups. true?)

                  tom coradeschi <+> tcora@pica.army.mil
 
   ""Usenet is like a herd of performing elephants with diarrhea -- massive,
difficult to redirect, awe-inspiring, entertaining, and a source of mind-
boggling amounts of excrement when you least expect it.""
                                                    --gene spafford, 1992
"
291,motorcycles-104706,motorcycles,"From: bowmanj@csn.org (Jerry Bowman)
Subject: Re: Women's Jackets? (was Ed must be a Daemon Child!!)
Nntp-Posting-Host: fred.colorado.edu
Organization: University of Colorado Boulder, OCS
Distribution: usa
Lines: 48

In article <bethdC5Juzw.18F@netcom.com> bethd@netcom.com (Beth Dixon) writes:
>In article <1993Apr14.141637.20071@mnemosyne.cs.du.edu> jhensley@nyx.cs.du.edu (John Hensley) writes:
>>Beth Dixon (bethd@netcom.com) wrote:
>>: new Duc 750SS doesn't, so I'll have to go back to carrying my lipstick
>>: in my jacket pocket.  Life is _so_ hard.  :-)
>>
>>My wife is looking for a jacket, and most of the men's styles she's tried
>>don't fit too well. If they fit the shoulders and arms, they're too
>>tight across the chest, or something like that. Anyone have any 
>>suggestions? I'm assuming that the V-Pilot, in addition to its handy
>>storage facilities, is a pretty decent fit. Is there any company that
>>makes a reasonable line of women's motorcycling stuff? More importantly,
>>does anyone in Boulder or Denver know of a shop that bothers carrying any?
>
>I was very lucky I found a jacket I liked that actually _fits_.
>HG makes the v-pilot jackets, mine is a very similar style made
>by Just Leather in San Jose. I bought one of the last two they
>ever made.
>
>Finding decent womens motorcycling gear is not easy.  There is a lot
>of stuff out there that's fringed everywhere, made of fashion leather,
>made to fit men, etc.  I don't know of a shop in your area.  There
>are some women rider friendly places in the San Francisco/San Jose
>area, but I don't recommend buying clothing mail order.  Too hard
>to tell if it'll fit.  Bates custom makes leathers.  You might want
>to call them (they're in L.A.) and get a cost estimate for the type
>of jacket your wife is interested in.  Large manufacturers like
>BMW and H.G. sell women's lines of clothing of decent quality, but
>fit is iffy.
>
>A while ago, Noemi and Lisa Sieverts were talking about starting
>a business doing just this sort of thing.  Don't know what they
>finally decided.
>
>Beth
        Seems to me that Johns H.D. in Ft Collins used to carry some
    honest to god womens garb.>
>=================================================================
>Beth [The One True Beth] Dixon                   bethd@netcom.com
>1981 Yamaha SR250 ""Excitable Girl""                      DoD #0384
>1979 Yamaha SR500 ""Spike the Garage Rat""             FSSNOC #1843
>1992 Ducati 750SS                                     AMA #631903
>1963 Ducati 250 Monza -- restoration project         1KQSPT = 1.8
>""I can keep a handle on anything just this side of deranged.""
>                                                        -- ZZ Top
>=================================================================


"
292,motorcycles-104947,motorcycles,"From: edw@boi.hp.com (Edward Walsh)
Subject: Guzzi 850-T tires, plus fairing question
Organization: Hewlett-Packard / Boise, Idaho
X-Newsreader: Tin 1.1 PL4
Lines: 59




I have a question about tires for my Guzzi. It is a '75 850-T. The tires that
were on it when I just bought it are old and cracked. I do not have an
owners manual for it (yet), but the tires listed in the Haynes manual are:
Front, 3,50 H 18 ; Rear 4.10 H 18, and pressures recommended are 26 front and
33 rear. Oddly, the pressure for the same tire on the T-3 is listed at 29 psi
instead. Anyone know the reason? As I know though, the pressure I should run
at is that recommended by the manufacturer of the new tires I purchase.

The real question I have is this. The old tires that are on the bike are for
the front, a Metzler Touring Special, 4.10 H 18, and for the rear an Avon
Roadrunner 4.70 H 18, (120/90) H 18 as marked on each tire. Both are larger
than that listed in the Haynes Manual. What does the owners manual recommend,
and was it common to go up one size for this bike? Also, this will be my first
motorcycle with innertubes. Any comments on the various manufacturers inner
tube qualities?

The above sizes are inches (except for the additional mark on the current
rear tire). What is the best metric match? The local BMW dealer thought
100/90 H 18 on the front and 120/90 H 18 on the back. He also happens to be
very good at getting close to matching mail order prices.

I am thinking of going with a Metzler ME33 Laser (possibly Comp K) on the
front and ME88 on the back, both in MBS variety if possible (the longer 
lasting belting system). I already use the ME33 on both the Vision and
FJ for the front, and like it, and I thought that with the shaft drive
behavior and torque from the Guzzi that the ME88 might give more predictable
back end control and sliding behavior than a ME55 might, as well as giving
much better tire milage life. Any comments?

A friend told me he thought that my bike had Boranni rims which are very
good, but are relatively soft and have delicate sidewalls. I do not wish to
mount the tires myself this first time, so aside from warning the shop to be
careful, any other comments I should make? I havn't looked at the rim to
check out the make yet, if it is marked. He just told me late yesterday and
I havn't had a chance to check the rim type.

On another note. I will remove the ugly (but in good shape....anyone want it?)
Vetter fairing, and I will run without a windscreen for a while, but eventually
I would like a simple rounded cafe' style quarter fairing for it. It could be
fork/handlebar mounted. Any suggestions? Is there such a thing as a frame
mounted quarter fairing of the cafe' style for this bike? How about lower
bars/clip-ons for it? I would like to restore the bike into a good condition
runner with a few modern updates, but while not being historically exactly
accurate still have it reflect relatively well a representation of the cafe'
style. (Yes I know to be picky, that period really predates this bike....it is
just that this bike has such potential for _that_ look.)

-----------------------------Edward Walsh----Hewlett-Packard Company-------
                             edw@boi.hp.com  Disk Memory Division, MS475
                             (208)323-2174   P.O. Box 15  Boise,Idaho 83707
                             89FJ1200;82XZ550RJ(Vision);75Guzzi850-T;DoD#98

-----------------------------Edward Walsh----Hewlett-Packard Company-------
                             edw@boi.hp.com  Disk Memory Division, MS475
                             (208)396-2174   P.O. Box 15  Boise,Idaho 83707
                             89FJ1200;82XZ550RJ(Vision);75Guzzi850-T;DoD#98
"
293,motorcycles-104726,motorcycles,"From: davet@interceptor.cds.tek.com (Dave Tharp CDS)
Subject: Re: V-max handling request
Organization: Tektronix - Colorado Data Systems, Englewood, CO
Lines: 27

In article <1993Apr15.222224.1@ntuvax.ntu.ac.sg> ba7116326@ntuvax.ntu.ac.sg writes:
>hello there
>ican anyone who has handson experience on riding the Yamaha v-max, pls kindly
>comment on its handling .

From _Cycle_World_ magazine (5/93) (who usually never says _anything_
bad about any motorcycle):

""The Max certainly has motor, but there are some things it is short of.
It is short of chassis.  It loves straight lines; aimed in one, it is
nicely stable.  But it is not overfond of corners.  Forced into one, it
protests, shaking its head, chattering its front tire, grinding its
footpegs, and generally making known its preference for straight
pavement.  Bumps?  It doesn't like them either.  Its fork isn't too bad,
though it is soft enough that it can be bottomed under hard braking.
The shocks, though which work on that short-travel, shaft-drive
swingarm, are firm to the point of harshness.""

-----------------------------------------------------------------------------
| Dave Tharp                      | DoD #0751   | ""You can't wear out       |
| davet@interceptor.CDS.TEK.COM   | MRA #151    |   an Indian Scout,        |
| '88 K75S  '48 Indian Chief      | AHRMA #751  |  Or its brother the Chief.|
| '75 R90S(#151) '72 TR-2B(#751)  | AMA #524737 |  They're built like rocks |
| '65 R50/2/Velorex  '57 NSU Max  |             |   to take the knocks,     |
|       1936 BMW R12              | (Compulsive | It's the Harleys that     |
| My employer has no idea.        |   Joiner)   |   give you grief.""        |
-----------------------------------------------------------------------------
"
294,motorcycles-103166,motorcycles,"From: RYLV80@waccvm.corp.mot.com (William Mohrman)
Subject: Re: Drinking and Riding
Organization: Motorola
Nntp-Posting-Host: waccvm.corp.mot.com
Lines: 43

>
> What is a general rule of thumb for sobriety and cycling? Couple hours after
>you ""feel"" sober? What? Or should I just work with ""If I drink tonight, I
>don't ride until tomorrow""?

This thread brings back memorys of an expensive day in traffic court
a few years ago.  While I was waiting my turn to state my case and
plea of why I was going 75 in a 55 in my cage, I had the opportunity
to listen to some of the ""creative excuses"" offered the judge by others.

After listening to a number of ""Well, I was passing a very slow truck
that suddenly speed up"" versions, I decided that the judge had heard
just about every story in the book and then some.  He was less than
impressed with any of them.

This young, rather burley looking guy, had his docket read by a
rather drill sargent looking Ohio State Highyway Patrol Trooper.
He was clocked riding a motorcycle at a speed of 110 mph in a 55 mph
zone.  It was also noted that the defendant (motorcycle rider) had
alcohol on his breath, but was not cited for this offence.

The judge looked over his half glasses purched on the end of his nose
and said in his sternest voice: ""Well son, those are some pretty
fast speeds to be riding a motorcycle.  What do you have to say for
your self?""

""Well Sir"", meekly the defenant replied, ""I just was over to my
buddys and we had a couple of beers and I was on my way home.""
He offered nothing more or less.  Just had a couple of beers and
was doing 110 mph on his way home.

The judge moved by the simplicity of the response, fined him the
maximum in this case (plus court costs of course) and ordered him
to attend remedial drivers training school.

Isn't America Great??


--------------------------------------------------------------------
Bill Mohrman                                         81-CB900C
Motorola , SPS
Columbus, OH
------------------- Disclaimers Apply ------------------------------
"
295,motorcycles-104658,motorcycles,"From: csundh30@ursa.calvin.edu (Charles Sundheim)
Subject: Re: story 
Keywords: PARTY!!!!
Nntp-Posting-Host: ursa
Organization: Calvin College
Lines: 12

lynn@pacesetter.com (Lynn E. Hall) writes:

>allowed (yes, there is a God). No open containers on the street was the
>signs in the bars. Yeah, RIGHT! The 20 or so cops on hand for the couple of
>thousand of bikers in a 1 block main street were not citing anyone. The
>street was filled with empty cans at least 2 feet deep in the gutter. The
>crowd was raisin' hell - tittie shows everywhere. Can you say PARTY?


And still we wonder why they stereotype us...

-Erc.
"
296,motorcycles-103162,motorcycles,"From: svoboda@rtsg.mot.com (David Svoboda)
Subject: Re: Another question about synthetic engi
Nntp-Posting-Host: corolla18
Organization: Motorola Inc., Cellular Infrastructure Group
Lines: 26

In article <1993Apr2.043642.5682@spectrum.xerox.com> cooley@xerox.com writes:
|In article 17418@news.arc.nasa.gov, howland@noc2.arc.nasa.gov (Curt Howland) writes:
|>Castrol Syntec does not contain teflon, it gets its greater
|>lubrication by bonding to the metal surfaces of the engine, 
|>thus making the metal ride on the polymer rather
|>than having metal-to-metal contact. I do not know if this 
|>also reduces the acid contact with the metal, but it seems 
|>likely.
|
|Just becase something forms a resin does not mean that
|it's not teflon based.  The PTFE in slick-50 is not teflon
|either, but it's still teflon based.  

""Teflon"" is a DuPont-owned tradename for PTFE.  Slick-50 does
indeed use DuPont Teflon, though some other brands of such
stuff may use imported PTFE of another brand.

""Teflon"", being a trade-name, should always by capitalized.

(DuPont disclaims any benefits of PTFE in the oil supply of internal 
combustion engines, BTW.)

Dave Svoboda (svoboda@void.rtsg.mot.com)    | ""We're bad-t-the-bone!
90 Concours 1000 (Mmmmmmmmmm!)              |  Bad-t-the-bone!""
84 RZ 350 (Ring Ding) (Woops!)              |  -- Universally feared
AMA 583905  DoD #0330  COG 939  (Chicago)   |     Denizen warcry.
"
297,motorcycles-104851,motorcycles,"From: asphaug@lpl.arizona.edu (Erik Asphaug x2773)
Subject: FOR SALE: 550 ZEPHYR
Summary: Tucson Area, moving to Bay Area
Organization: Lunar & Planetary Laboratory, Tucson AZ.
Lines: 24

Hi boys and girls.  I just bought a Beemer R80GS and realized abruptly that 
I am a grad student.  I first sold my truck yesterday but I need to sell my 
Zephyr too.

If I can sell it this month, great ... insurance and tags both run out in
a couple of weeks.  Otherwise I'll tag and insure it and see what happens.

It's a very sweet bike.  6100 miles, almost all highway (AZ-WY-CO last summer,
plus some great rides between here and the Border.  Purchased new exactly
one year ago (Apr '92), it's a '90 model.  It has a good fairing and a
luggage rack.  Red; very clean.  Perfect maintenance, no bullshit.   I'll spare
any further details other than to say (1) I want to keep it, and (2) somebody
5'7"" +/- 5"" will fit it like a charm.  Not a bike for big people, but not a
small bike.  Standard, upright positioning and good-looking.  Smooth power,
great brakes, good Karma.

				- Erik

/-----b-o-d-y---i-s---t-h-e---b-i-k-e----------------------------\
|                                                                |
|     DoD# 88888           asphaug@hindmost.lpl.arizona.edu      |
| '90 Kawi 550 Zephyr               (Erik Asphaug)               |
| '86 BMW R80GS                                                  |
\-----------------------s-o-u-l---i-s---t-h-e---r-i-d-e-r--------/
"
298,motorcycles-103169,motorcycles,"From: essbaum@rchland.vnet.ibm.com (Alexander Essbaum)
Subject: Re: Countersteering_FAQ please post
Disclaimer: This posting represents the poster's views, not necessarily those of IBM
Nntp-Posting-Host: florida.rchland.ibm.com
Organization: IBM Rochester
Lines: 18

In article <12739@news.duke.edu>, infante@acpub.duke.edu (Andrew  Infante) writes:
|> In article <05APR93.02678944.0049@UNBVM1.CSD.UNB.CA> C70A@UNB.CA (C70A000) writes:
|> >In article <C4zKCL.FGC@ux1.cso.uiuc.edu> Eric@ux1.cso.uiuc.edu (93CBR900RR) writes:
|> >>Would someone please post the countersteering FAQ...i am having this awful
|> >>time debating with someone on why i push the right handle of my motorcycle
|> >>foward when i am turning left...and i can't explain (well at least) why this
|> >>happens...please help...post the faq...i need to convert him.
|> >
|> > Ummm, if you push on the right handle of your bike while at speed and
|> >your bike turns left, methinks your bike has a problem.  When I do it
|> 
|> Pushing the right side of my handlebars _will_ send me left.
|> 
|> I'm sure others will take up the slack...

oh yes, i'm quite sure they will :)

axel
"
299,motorcycles-104388,motorcycles,"From: behanna@syl.nj.nec.com (Chris BeHanna)
Subject: Re: Flashing anyone?
Keywords: flashing
Organization: NEC Systems Laboratory, Inc.
Lines: 31

In article <1993Apr15.123539.2228@news.columbia.edu> rdc8@cunixf.cc.columbia.edu (Robert D Castro) writes:
>Hello all,
>
>On my bike I have hazard lights (both front and back turn signals
>flash).  Since I live in NJ and commute to NYC there are a number of
>tolls one must pay on route.  Just before arriving at a toll booth I
>switch the hazards on.  I do thisto warn other motorists that I will
>be taking longer than the 2 1/2 seconds to make the transaction.
>Taking gloves off, getting money out of coin changer/pocket, making
>transaction, putting gloves back on takes a little more time than the
>average cager takes to make the same transaction of paying the toll.
>I also notice that when I do this cagers tend to get the message and
>usually go to another booth.
>
>My question, is this a good/bad thing to do?

	This sounds like a VERY good thing to do.

>Any others tend to do the same?

	I will now, whenever I don't have my handy-dandy automatic coin
fetcher/toll payer (Annette :-) with me.

	Thanks for the tip.

Later,
-- 
Chris BeHanna	DoD# 114          1983 H-D FXWG Wide Glide - Jubilee's Red Lady
behanna@syl.nj.nec.com	          1975 CB360T - Baby Bike
Disclaimer:  Now why would NEC	  1991 ZX-11 - needs a name
agree with any of this anyway?    I was raised by a pack of wild corn dogs.
"
300,motorcycles-104296,motorcycles,"From: ak296@yfn.ysu.edu (John R. Daker)
Subject: Re: Hard Copy --- Hot Pursuit!!!!
Organization: St. Elizabeth Hospital, Youngstown, OH
Lines: 22
Reply-To: ak296@yfn.ysu.edu (John R. Daker)
NNTP-Posting-Host: yfn.ysu.edu


In a previous article, wcd82671@uxa.cso.uiuc.edu (daniel warren c) says:

>
>Yo, did anybody see this run of HARD COPY?

No, I don't watch that Bu**Sh*t.

>The Kat, although not the latest machine, is still a high performance
>machine and he slams on the brakes.  Of couse, we all know that cages,
>especially the ones with the disco lights, can't stop as fast as our
>high performance machines.  So what happens?...  The cage plows into the
>Kat.

So, does this mean the cop is at fault for rear-ending the bike?  You know,
following too closely and reckless driving?

-- 
DoD #650<----------------------------------------------------------->DarkMan
   The significant problems we face cannot be solved at the same level of
      thinking we were at when we created them.   - Albert Einstein
         ___________________The Eternal Champion_________________
"
301,motorcycles-104476,motorcycles,"From: mjs@sys.uea.ac.uk (Mike Sixsmith)
Subject: Re: Countersteering_FAQ please post
Organization: UEA School of Information Systems, Norwich, UK.
Lines: 86
Nntp-Posting-Host: zen.sys.uea.ac.uk

leavitt@cs.umd.edu (Mr. Bill) writes:

>mjs@sys.uea.ac.uk (Mike Sixsmith) writes:
>mjs>Also, IMHO, telling newbies about countersteering is, er, counter-productive
>mjs>cos it just confuses them. I rode around quite happily for 10 years 
>mjs>knowing nothing about countersteering. I cannot say I ride any differently
>mjs>now that I know about it.

>I interpret this to mean that you're representative of every other
>motorcyclist in the world, eh Mike?  Rather presumptive of you!

IMHO = in my humble opinion!!

>leavitt@cs.umd.edu (Mr. Bill) writes:
>leavitt>The time to learn countersteering techniques is when you are first
>leavitt>starting to learn, before you develop any bad habits.  I rode for
>leavitt>five years before taking my first course (MSF ERC) and learning
>leavitt>about how to countersteer.  It's now eight years later, and I *still*
>leavitt>have to consciously tell myself ""Don't steer, COUNTERsteer!""  Old
>leavitt>habits die hard, and bad habits even harder.

>mjs>Sorry Bill, but this is complete bollocks. You learned how to countersteer 
>mjs>the first time you rode the bike, it's natural and intuitive. 

>Sorry Mike, I'm not going to kick over the ""can you _not_ countersteer
>over 5mph?"" stone.  That one's been kicked around enough.  For the sake of
>argument, I'll concede that it's countersteering (sake of argument only).

>mjs>MSF did not teach you *how* to countersteer, it only told you what
>mjs>you were already doing.

>And there's no value in that? 


I didn't say there was no value - all I said was that it is very confusing
to newbies. 

> There's a BIG difference in: 1) knowing
>what's happening and how to make it do it, especially in the extreme
>case of an emergency swerve, and: 2) just letting the bike do whatever
>it does to make itself turn.  Once I knew precisely what was happening
>and how to make it do it abruptly and on command, my emergency avoidance
>abilities improved tenfold, not to mention a big improvement in my normal
>cornering ability.  I am much more proficient ""knowing"" how to countersteer
>the motorcycle rather than letting the motorcycle steer itself.  That is,
>when I *remember* to take cognitive command of the bike rather than letting
>it run itself through the corners.  Whereupon I return to my original
>comment - better to learn what's happening right from the start and how
>to take charge of it, rather than developing the bad habit of merely going
>along for the ride.

Bill, you are kidding yourself here. Firstly, motorcycles do not steer
themselves - only the rider can do that. Secondly, it is the adhesion of the
tyre on the road, the suspension geometry  and the ground clearance of the
 motorcycle which dictate how quickly you can swerve to avoid obstacles, and
not the knowledge of physics between the rider's ears. Are you seriously
suggesting that countersteering knowledge enables you to corner faster
or more competentlY than you could manage otherwise??


>Mike, I'm extremely gratified for you that you have such a natural
>affinity and prowess for motorcycling that formal training was a total
>waste of time for you (assuming your total ""training"" hasn't come from
>simply from reading rec.motorcycles).  However, 90%+ of the motorcyclists
>I've discussed formal rider education with have regarded the experience
>as overwhelmingly positive.  This regardless of the amount of experience
>they brought into the course (ranging from 10 minutes to 10+ years).

Formal training in this country (as far as I am aware) does not include
countersteering theory.  I found out about countersteering about six years ago,
from a physics lecturer who was also a motorcyclist. I didn't believe him
at first when he said I steered my bike to the right to make it turn left,
but I went out and analysed closely what I was doing, and realized he was 
right! It's an interesting bit of knowledge, and I've had a lot of fun since
then telling others about it, who were at first as sceptical as I was. But
that's all it is - an interesting bit of knowledge, and to claim that
it is essential for all bikers to know it, or that you can corner faster
or better as a result, is absurd.

Formal training is in my view absolutely essential if you're going to
be able to ride a bike properly and safely. But by including countersteering
theory in newbie courses we are confusing people unnecessarily, right at
the time when there are *far* more important matters for them to learn.
And that was my original point.

Mike
"
302,motorcycles-104709,motorcycles,"From: tony@morgan.demon.co.uk (Tony Kidson)
Subject: Re: What is it with Cats and Dogs ???! 
Distribution: world
Organization: The Modem Palace
Reply-To: tony@morgan.demon.co.uk
X-Newsreader: Simple NEWS 1.90 (ka9q DIS 1.21)
Lines: 21

In article <1qk3mqINN72e@emory.mathcs.emory.edu> gnome@pd.org writes:

>james.bessette (jimbes@cbnewsj.cb.att.com) wrote:
>>In article <6130328@hplsla.hp.com> kens@hplsla.hp.com (Ken Snyder) writes:
>>Ask the breeder why they also chase BMWs also.
>
>Cam chain.
>

In that case why do they chase ST1100s & Goldwings?

Tony


+---------------+------------------------------+-------------------------+
|Tony Kidson    | ** PGP 2.2 Key by request ** |Voice +44 81 466 5127    |
|Morgan Towers, |  The Cat has had to move now |E-Mail(in order)         |
|Morgan Road,   |  as I've had to take the top |tony@morgan.demon.co.uk  |
|Bromley,       |  off of the machine.         |tny@cix.compulink.co.uk  |
|England BR1 3QE|Honda ST1100 -=<*>=- DoD# 0801|100024.301@compuserve.com|
+---------------+------------------------------+-------------------------+
"
303,motorcycles-104368,motorcycles,"From: joe@rider.cactus.org (Joe Senner)
Subject: Re: BMW MOA members read this!
Reply-To: joe@rider.cactus.org
Distribution: world
Organization: NOT
Lines: 25

vech@Ra.MsState.Edu (Craig A. Vechorik) writes:
]I wrote the slash two blues for a bit of humor which seems to be lacking
]in the MOA Owners News, when most of the stuff is ""I rode the the first
]day, I saw that, I rode there the second day, I saw this"" 

I admit it was a surprise to find something interesting to read in 
the most boring and worthless mag of all the ones I get.

]any body out there know were the sense if humor went in people?
]I though I still had mine, but I dunno... 

I think most people see your intended humor, I do, I liked the article.
you seem to forget that you've stepped into the political arena. as well
intentioned as you may intend something you're walking through a china
store carrying that /2 on your head. everything you say or do says something
about how you would represent the membership on any given day. you don't
have to look far in american politics to see what a few light hearted
jokes about one segment of the population can do to someone in the limelight.

OBMoto: I did manage to squeak in a reference to a /2 ;-)

-- 
Joe Senner                                                joe@rider.cactus.org
Austin Area Ride Mailing List                            ride@rider.cactus.org
Texas SplatterFest Mailing List                          fest@rider.cactus.org
"
304,motorcycles-104376,motorcycles,"From: small@tornado.seas.ucla.edu (James F. Small)
Subject: Re: Here's to the assholes
Organization: School of Engineering and Applied Sciences, UCLA
Lines: 26

In article <JROBBINS.93Apr15103031@kingston.cs.ucla.edu> you rambled on about:
)In article <9953@lee.SEAS.UCLA.EDU> small@thunder.seas.ucla.edu (James F. Small) writes:
)>   Here's to the 3 asshole scooter owners who TRIPLE PARKED behind my
)>    bike today. 
)
)Jim calling other prople assholes, what's next?
                   ^^^^^^

If you're going to flame, learn to spell.

)Besides, assholeism is endemic to the two-wheeled motoring community.

Why I do believe that Jason, the wise, respected (hahahha), has just made a
stereotypical remark.  How unsophisticated of you.  I'm so sorry you had to
come out of your ivory tower and stoop (as you would say), to my , obviously,
lower level.

Besides, geekism is endemic to the albino-phoosball playing community (and
those who drive volvos)


Remember ,send your flames to jrobbins@cs.ucla.edu
-- 
I need what a formal education can not provide.
---
DoD# 2024
"
305,motorcycles-105064,motorcycles,"From: shz@mare.att.com (Keeper of the 'Tude)
Subject: Re: Riceburner Respect
Organization: Office of 'Tude Licensing
Nntp-Posting-Host: binky
Lines: 17

In article <1993Apr19.013752.22843@research.nj.nec.com>, behanna@syl.nj.nec.com (Chris BeHanna) writes:
>         On a completely different tack, what was the eventual outcome of
> Babe vs. the Bad-Mouthed Biker?

I thought I posted this last year.

The women came to court with three witnesses; the two women that were in
the car and one neighbor that heard me shouting.  My lawyer didn't like
the odds since there were multiple complaints both ways and the judge had
a history of finding everyone guilty of at least something, so he convinced
us (she came without a lawyer) to drop everything.  The net result was
a $500 laywer bill for me and $35 court costs for her.

The only consolation was that she had trouble scraping together the $35
while $500 is not quite one week's beer money for me...

- Roid
"
306,motorcycles-104472,motorcycles,"From: cdw2t@dayhoff.med.Virginia.EDU (Dances With Federal Rangers)
Subject: Re: BMW MOA members read this!
Organization: University of Virginia
Lines: 19

In article <1993Apr15.065731.23557@cs.cornell.edu> karr@cs.cornell.edu (David Karr) writes:

     [riveting BMWMOA election soap-opera details deleted]

>Well, there doesn't seem to be any shortage of alternative candidates.
>Obviously you're not voting for Mr. Vechorik, but what about the
>others?

I'm going to buy a BMW just to cast a vote for Groucho.

Ride safe,
----------------------------------------------------------------------------
|        Cliff Weston           DoD# 0598          '92 Seca II (Tem)       |
|                                                                          |
|               This bike is in excellent condition.                       |
|               I've done all the work on it myself.                       |
|                                                                          |
|                     -- Glen ""CRASH"" Stone                                |
----------------------------------------------------------------------------
"
